%time,field.header.seq,field.header.stamp,field.header.frame_id,field.speed,field.pwm,field.pid_data.input,field.pid_data.output,field.pid_data.setpoint
1711881624637155486,32129,1711881624637591648,,0.0,0.0,0.0,0.0,0.0
1711881624737186731,32130,1711881624737591648,,0.0,0.0,0.0,0.0,0.0
1711881624837149914,32131,1711881624837591648,,0.0,0.0,0.0,0.0,0.0
1711881624937161812,32132,1711881624937591648,,0.0,0.0,0.0,0.0,0.0
1711881625037276598,32133,1711881625037591648,,0.0,0.0,0.0,0.0,0.0
1711881625137178355,32134,1711881625137591648,,0.0,0.0,0.0,0.0,0.0
1711881625237117073,32135,1711881625237591648,,0.0,0.0,0.0,0.0,0.0
1711881625337183181,32136,1711881625337591648,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881625437189554,32137,1711881625437591648,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881625537227742,32138,1711881625537591648,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881625637181409,32139,1711881625637591648,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881625737078327,32140,1711881625737591648,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881625837017250,32141,1711881625837591648,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881625937129043,32142,1711881625937591648,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881626037100634,32143,1711881626037591648,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881626137070343,32144,1711881626137591648,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881626237239016,32145,1711881626237591648,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881626337165074,32146,1711881626337591648,,0.9985502362251282,18.0,293.3985290527344,18.33735466003418,476.7720642089844
1711881626437180730,32147,1711881626437591648,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881626537128196,32148,1711881626537591648,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881626637111152,32149,1711881626637591648,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881626737037411,32150,1711881626737591648,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881626837203557,32151,1711881626837591648,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881626937073026,32152,1711881626937591648,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881627037213327,32153,1711881627037591648,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881627137027711,32154,1711881627137526176,,0.9985502362251282,18.0,293.3985290527344,18.33735466003418,476.7720642089844
1711881627237159311,32155,1711881627237526176,,0.9985502362251282,18.0,293.3985290527344,18.33735466003418,476.7720642089844
1711881627336997682,32156,1711881627337526176,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881627437125987,32157,1711881627437526176,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881627537143435,32158,1711881627537526176,,0.9985502362251282,18.0,293.3985290527344,18.33735466003418,476.7720642089844
1711881627637137325,32159,1711881627637526176,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881627737125730,32160,1711881627737526176,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881627837056984,32161,1711881627837526176,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881627937204895,32162,1711881627937526176,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881628037205110,32163,1711881628037526176,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881628137025573,32164,1711881628137526176,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881628237140372,32165,1711881628237526176,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881628337193318,32166,1711881628337526176,,1.2981152534484863,9.0,381.4180908203125,9.53539752960205,476.7720642089844
1711881628437110099,32167,1711881628437526176,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881628537122684,32168,1711881628537526176,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881628637272004,32169,1711881628637526176,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881628737112427,32170,1711881628737526176,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881628837119667,32171,1711881628837526176,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881628937163041,32172,1711881628937526176,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881629037189903,32173,1711881629037526176,,1.2981152534484863,9.0,381.4180908203125,9.53539752960205,476.7720642089844
1711881629137156040,32174,1711881629137526176,,0.9985502362251282,-29.0,293.3985290527344,-29.339853286743164,0.0
1711881629237292494,32175,1711881629237526176,,0.7489126920700073,-22.0,220.0489044189453,-22.00489044189453,0.0
1711881629337268351,32176,1711881629337526176,,0.4493476152420044,-13.0,132.0293426513672,-13.202934265136719,0.0
1711881629437170635,32177,1711881629437526176,,0.19971005618572235,-5.0,58.679710388183594,-5.867970943450928,0.0
1711881629535146126,32178,1711881629537526176,,0.0,0.0,0.0,0.0,0.0
1711881629637130708,32179,1711881629637371873,,0.0,0.0,0.0,0.0,0.0
1711881629737171117,32180,1711881629737371873,,0.0,0.0,0.0,0.0,0.0
1711881629837119108,32181,1711881629837371873,,0.0,0.0,0.0,0.0,0.0
1711881629937131093,32182,1711881629937371873,,0.0,0.0,0.0,0.0,0.0
1711881630037122980,32183,1711881630037371873,,0.0,0.0,0.0,0.0,0.0
1711881630137087940,32184,1711881630137371873,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
