%time,field.header.seq,field.header.stamp,field.header.frame_id,field.speed,field.pwm,field.pid_data.input,field.pid_data.output,field.pid_data.setpoint
1711702353392234022,718,1711702353392811216,,0.0,0.0,0.0,0.0,0.0
1711702353492199786,719,1711702353492811216,,0.0,0.0,0.0,0.0,0.0
1711702353592350481,720,1711702353592811216,,0.0,0.0,0.0,0.0,0.0
1711702353692279140,721,1711702353692811216,,0.0,0.0,0.0,0.0,0.0
1711702353792165597,722,1711702353792811216,,0.0,0.0,0.0,0.0,0.0
1711702353892233071,723,1711702353892811216,,0.0,0.0,0.0,0.0,0.0
1711702353992392157,724,1711702353992811216,,0.0,0.0,0.0,0.0,0.0
1711702354092332253,725,1711702354092811216,,0.0,0.0,0.0,0.0,0.0
1711702354192309128,726,1711702354192811216,,0.0,0.0,0.0,0.0,0.0
1711702354292185521,727,1711702354292811216,,0.0,0.0,0.0,0.0,0.0
1711702354392244139,728,1711702354392811216,,0.0,0.0,0.0,0.0,0.0
1711702354492219096,729,1711702354492811216,,0.0,0.0,0.0,0.0,0.0
1711702354592221790,730,1711702354592811216,,0.0,0.0,0.0,0.0,0.0
1711702354692271445,731,1711702354692811216,,0.0,0.0,0.0,0.0,0.0
1711702354792196569,732,1711702354792811216,,0.0,0.0,0.0,0.0,0.0
1711702354892326146,733,1711702354892811216,,0.0,0.0,0.0,0.0,0.0
1711702354992231209,734,1711702354992811216,,0.0,0.0,0.0,0.0,0.0
1711702355092299871,735,1711702355092811216,,0.0,0.0,0.0,0.0,0.0
1711702355192216154,736,1711702355192811216,,0.0,0.0,0.0,0.0,0.0
1711702355292273044,737,1711702355292811216,,0.0,0.0,0.0,0.0,0.0
1711702355392224137,738,1711702355392811216,,0.0,0.0,0.0,0.0,0.0
1711702355507377764,739,1711702355506837535,,0.0,0.0,0.0,0.0,0.0
1711702355607361494,740,1711702355606837535,,0.0,17.0,0.0,17.231203079223633,86.15601348876953
1711702355692332304,741,1711702355692837535,,0.09985502809286118,11.0,29.339855194091797,11.363231658935547,86.15601348876953
1711702355792262730,742,1711702355792837535,,0.04992751404643059,11.0,14.669927597045898,11.363231658935547,86.15601348876953
1711702355907696549,743,1711702355906837535,,0.12481877952814102,9.0,36.6748161315918,9.896239280700684,86.15601348876953
1711702355992424974,744,1711702355992837535,,0.09985502809286118,11.0,29.339855194091797,11.363231658935547,86.15601348876953
1711702356092312183,745,1711702356092837535,,0.09985502809286118,11.0,29.339855194091797,11.363231658935547,86.15601348876953
1711702356192299254,746,1711702356192837535,,0.09985502809286118,11.0,29.339855194091797,11.363231658935547,86.15601348876953
1711702356292426573,747,1711702356292837535,,0.14978253841400146,8.0,44.00978088378906,8.42924690246582,86.15601348876953
1711702356392494627,748,1711702356392837535,,0.09985502809286118,11.0,29.339855194091797,11.363231658935547,86.15601348876953
1711702356492267798,749,1711702356492837535,,0.14978253841400146,8.0,44.00978088378906,8.42924690246582,86.15601348876953
1711702356608208605,750,1711702356606837535,,0.16642504930496216,7.0,48.899757385253906,7.45125150680542,86.15601348876953
1711702356692303342,751,1711702356692837535,,0.19971005618572235,5.0,58.679710388183594,5.495260715484619,86.15601348876953
1711702356792460455,752,1711702356792837535,,0.19971005618572235,5.0,58.679710388183594,5.495260715484619,86.15601348876953
1711702356892500224,753,1711702356892837535,,0.19971005618572235,5.0,58.679710388183594,5.495260715484619,86.15601348876953
1711702357008406229,754,1711702357007837535,,0.18722815811634064,6.0,55.01222229003906,6.228758335113525,86.15601348876953
1711702357092526969,755,1711702357092837535,,0.14978253841400146,8.0,44.00978088378906,8.42924690246582,86.15601348876953
1711702357208644297,756,1711702357207837535,,0.15976804494857788,7.0,46.94376754760742,7.842449188232422,86.15601348876953
1711702357292356715,757,1711702357292837535,,0.14978253841400146,8.0,44.00978088378906,8.42924690246582,86.15601348876953
1711702357392491775,758,1711702357392837535,,0.19971005618572235,5.0,58.679710388183594,5.495260715484619,86.15601348876953
1711702357492411445,759,1711702357492837535,,0.19971005618572235,5.0,58.679710388183594,5.495260715484619,86.15601348876953
