%time,field.header.seq,field.header.stamp,field.header.frame_id,field.speed,field.pwm,field.pid_data.input,field.pid_data.output,field.pid_data.setpoint
1711879279733007145,8680,1711879279733582710,,0.19971005618572235,-5.0,58.679710388183594,-5.867970943450928,0.0
1711879279832989386,8681,1711879279833582710,,0.0,0.0,0.0,0.0,0.0
1711879279933114840,8682,1711879279933582710,,0.0,0.0,0.0,0.0,0.0
1711879280033054564,8683,1711879280033582710,,1.0984052419662476,4.0,322.7383728027344,4.464352607727051,367.38189697265625
1711879280130955133,8684,1711879280133582710,,0.7489126920700073,14.0,220.0489044189453,14.733299255371094,367.38189697265625
1711879280233022558,8685,1711879280233150577,,0.7489126920700073,14.0,220.0489044189453,14.733299255371094,367.38189697265625
1711879280332988520,8686,1711879280333150577,,0.9985502362251282,7.0,293.3985290527344,7.398336887359619,367.38189697265625
1711879280432927776,8687,1711879280433150577,,0.7489126920700073,14.0,220.0489044189453,14.733299255371094,367.38189697265625
1711879280532990100,8688,1711879280533150577,,1.6975353956222534,-13.0,498.7774963378906,-13.139559745788574,367.38189697265625
1711879280632933132,8689,1711879280633150577,,1.2981152534484863,-1.0,381.4180908203125,-1.403619408607483,367.38189697265625
1711879280732881125,8690,1711879280733150577,,1.4478977918624878,-5.0,425.4278564453125,-5.804595947265625,367.38189697265625
1711879280833025770,8691,1711879280833150577,,1.2981152534484863,-1.0,381.4180908203125,-1.403619408607483,367.38189697265625
1711879280933017105,8692,1711879280933150577,,1.39797043800354,-4.0,410.7579650878906,-4.337606906890869,367.38189697265625
1711879281032921078,8693,1711879281033150577,,1.3480428457260132,-2.0,396.0880126953125,-2.8706116676330566,367.38189697265625
1711879281132948481,8694,1711879281133150577,,1.39797043800354,-4.0,410.7579650878906,-4.337606906890869,367.38189697265625
1711879281232978768,8695,1711879281233150577,,1.2981152534484863,-1.0,381.4180908203125,-1.403619408607483,367.38189697265625
1711879281332889961,8696,1711879281333150577,,1.4478977918624878,-5.0,425.4278564453125,-5.804595947265625,367.38189697265625
1711879281432938609,8697,1711879281433150577,,1.2981152534484863,-1.0,381.4180908203125,-1.403619408607483,367.38189697265625
1711879281532896106,8698,1711879281533150577,,1.39797043800354,-4.0,410.7579650878906,-4.337606906890869,367.38189697265625
1711879281632991369,8699,1711879281633150577,,0.69898521900177,16.0,205.3789825439453,16.200292587280273,367.38189697265625
1711879281732846369,8700,1711879281733150577,,0.0,30.0,0.0,30.87021827697754,367.38189697265625
1711879281832828973,8701,1711879281833150577,,0.8487676978111267,11.0,249.3887481689453,11.799315452575684,367.38189697265625
1711879281932852983,8702,1711879281933150577,,0.09985502809286118,33.0,29.339855194091797,33.80420684814453,367.38189697265625
1711879282032864118,8703,1711879282033150577,,0.7988402247428894,13.0,234.71884155273438,13.266305923461914,367.38189697265625
1711879282132912952,8704,1711879282133150577,,0.09985502809286118,33.0,29.339855194091797,33.80420684814453,367.38189697265625
1711879282232906562,8705,1711879282233150577,,0.7489126920700073,14.0,220.0489044189453,14.733299255371094,367.38189697265625
1711879282332936235,8706,1711879282333150577,,0.04992751404643059,35.0,14.669927597045898,35.27119827270508,367.38189697265625
1711879282432931962,8707,1711879282433150577,,0.7988402247428894,13.0,234.71884155273438,13.266305923461914,367.38189697265625
1711879282532859160,8708,1711879282533150577,,0.349492609500885,26.0,102.68949127197266,26.469242095947266,367.38189697265625
1711879282632972449,8709,1711879282633150577,,0.69898521900177,16.0,205.3789825439453,16.200292587280273,367.38189697265625
1711879282733000323,8710,1711879282733150577,,1.3480428457260132,-2.0,396.0880126953125,-2.8706116676330566,367.38189697265625
1711879282832935744,8711,1711879282833405117,,0.19971005618572235,-5.0,58.679710388183594,-5.867970943450928,0.0
1711879282932930486,8712,1711879282933405117,,0.0,0.0,0.0,0.0,0.0
1711879283032925058,8713,1711879283033405117,,0.0,0.0,0.0,0.0,0.0
1711879283132913323,8714,1711879283133405117,,0.0,0.0,0.0,0.0,0.0
1711879283232989517,8715,1711879283233405117,,0.0,0.0,0.0,0.0,0.0
1711879283332987602,8716,1711879283333405117,,0.0,0.0,0.0,0.0,0.0
1711879283433021988,8717,1711879283433405117,,0.0,0.0,0.0,0.0,0.0
1711879283531130360,8718,1711879283533405117,,1.4478977918624878,-5.0,425.4278564453125,-5.804595947265625,367.38189697265625
1711879283632949418,8719,1711879283633405117,,1.39797043800354,-4.0,410.7579650878906,-4.337606906890869,367.38189697265625
1711879283732926797,8720,1711879283733405117,,0.69898521900177,16.0,205.3789825439453,16.200292587280273,367.38189697265625
1711879283832855293,8721,1711879283833405117,,1.3480428457260132,-2.0,396.0880126953125,-2.8706116676330566,367.38189697265625
1711879283932927396,8722,1711879283933405117,,0.7988402247428894,13.0,234.71884155273438,13.266305923461914,367.38189697265625
1711879284032908130,8723,1711879284033405117,,1.39797043800354,-4.0,410.7579650878906,-4.337606906890869,367.38189697265625
1711879284132941586,8724,1711879284133405117,,0.7988402247428894,13.0,234.71884155273438,13.266305923461914,367.38189697265625
1711879284232863076,8725,1711879284233405117,,1.3480428457260132,-2.0,396.0880126953125,-2.8706116676330566,367.38189697265625
1711879284332967806,8726,1711879284333405117,,0.7988402247428894,13.0,234.71884155273438,13.266305923461914,367.38189697265625
1711879284432941781,8727,1711879284433405117,,1.2981152534484863,-1.0,381.4180908203125,-1.403619408607483,367.38189697265625
1711879284533005470,8728,1711879284533405117,,0.7489126920700073,14.0,220.0489044189453,14.733299255371094,367.38189697265625
1711879284632934227,8729,1711879284633405117,,1.3480428457260132,-2.0,396.0880126953125,-2.8706116676330566,367.38189697265625
1711879284733065335,8730,1711879284733405117,,0.7489126920700073,14.0,220.0489044189453,14.733299255371094,367.38189697265625
1711879284832937030,8731,1711879284833405117,,1.3480428457260132,-2.0,396.0880126953125,-2.8706116676330566,367.38189697265625
1711879284933002857,8732,1711879284933405117,,0.7489126920700073,14.0,220.0489044189453,14.733299255371094,367.38189697265625
1711879285032843563,8733,1711879285033405117,,1.3480428457260132,-2.0,396.0880126953125,-2.8706116676330566,367.38189697265625
1711879285132913977,8734,1711879285133405117,,0.7489126920700073,14.0,220.0489044189453,14.733299255371094,367.38189697265625
1711879285232979142,8735,1711879285233405117,,1.3480428457260132,-2.0,396.0880126953125,-2.8706116676330566,367.38189697265625
1711879285332950006,8736,1711879285332970024,,1.39797043800354,-4.0,410.7579650878906,-4.337606906890869,367.38189697265625
1711879285432940014,8737,1711879285432970024,,0.7988402247428894,13.0,234.71884155273438,13.266305923461914,367.38189697265625
1711879285533071237,8738,1711879285532970024,,1.3480428457260132,-2.0,396.0880126953125,-2.8706116676330566,367.38189697265625
1711879285632970031,8739,1711879285632970024,,0.7988402247428894,13.0,234.71884155273438,13.266305923461914,367.38189697265625
1711879285732964730,8740,1711879285732970024,,1.2981152534484863,-1.0,381.4180908203125,-1.403619408607483,367.38189697265625
1711879285832912067,8741,1711879285832970024,,0.8487676978111267,11.0,249.3887481689453,11.799315452575684,367.38189697265625
1711879285932902572,8742,1711879285932970024,,1.2981152534484863,-1.0,381.4180908203125,-1.403619408607483,367.38189697265625
1711879286032936746,8743,1711879286032970024,,0.8487676978111267,11.0,249.3887481689453,11.799315452575684,367.38189697265625
1711879286132947108,8744,1711879286132970024,,1.3480428457260132,-2.0,396.0880126953125,-2.8706116676330566,367.38189697265625
1711879286232955253,8745,1711879286232970024,,0.8487676978111267,11.0,249.3887481689453,11.799315452575684,367.38189697265625
1711879286332903094,8746,1711879286332970024,,1.2981152534484863,-1.0,381.4180908203125,-1.403619408607483,367.38189697265625
1711879286433028995,8747,1711879286432970024,,0.7988402247428894,13.0,234.71884155273438,13.266305923461914,367.38189697265625
1711879286532982059,8748,1711879286532970024,,1.3480428457260132,-2.0,396.0880126953125,-2.8706116676330566,367.38189697265625
1711879286633198178,8749,1711879286632970024,,0.7988402247428894,13.0,234.71884155273438,13.266305923461914,367.38189697265625
1711879286732999076,8750,1711879286732970024,,1.2981152534484863,-1.0,381.4180908203125,-1.403619408607483,367.38189697265625
1711879286833069320,8751,1711879286832970024,,0.8487676978111267,11.0,249.3887481689453,11.799315452575684,367.38189697265625
1711879286932915076,8752,1711879286932970024,,1.248187780380249,0.0,366.7481689453125,0.06337280571460724,367.38189697265625
1711879287032971636,8753,1711879287032970024,,0.29956507682800293,27.0,88.01956176757812,27.936233520507812,367.38189697265625
1711879287133066636,8754,1711879287132970024,,0.7988402247428894,13.0,234.71884155273438,13.266305923461914,367.38189697265625
1711879287232957253,8755,1711879287232970024,,1.2981152534484863,-1.0,381.4180908203125,-1.403619408607483,367.38189697265625
1711879287332940577,8756,1711879287332970024,,0.8487676978111267,11.0,249.3887481689453,11.799315452575684,367.38189697265625
1711879287432956803,8757,1711879287432970024,,1.1982603073120117,1.0,352.0782470703125,1.530364990234375,367.38189697265625
1711879287532962573,8758,1711879287532970024,,1.2981152534484863,-1.0,381.4180908203125,-1.403619408607483,367.38189697265625
1711879287633023073,8759,1711879287632970024,,1.4978253841400146,-44.0,440.0978088378906,-44.00978088378906,0.0
1711879287733078823,8760,1711879287732970024,,1.1982603073120117,-35.0,352.0782470703125,-35.20782470703125,0.0
1711879287833008655,8761,1711879287833341573,,0.8986952304840088,-26.0,264.0586853027344,-26.405868530273438,0.0
1711879287932866932,8762,1711879287933341573,,0.6490576267242432,-19.0,190.70904541015625,-19.070905685424805,0.0
1711879288032967559,8763,1711879288033341573,,0.3994201123714447,-11.0,117.35942077636719,-11.735941886901855,0.0
1711879288132884931,8764,1711879288133341573,,0.19971005618572235,-5.0,58.679710388183594,-5.867970943450928,0.0
1711879288232973702,8765,1711879288233341573,,0.0,0.0,0.0,0.0,0.0
1711879288332990507,8766,1711879288333341573,,0.0,0.0,0.0,0.0,0.0
1711879288432992086,8767,1711879288433341573,,0.0,0.0,0.0,0.0,0.0
1711879288532983766,8768,1711879288533341573,,0.0,0.0,0.0,0.0,0.0
1711879288632860369,8769,1711879288633341573,,0.0,0.0,0.0,0.0,0.0
1711879288732972452,8770,1711879288733341573,,0.0,0.0,0.0,0.0,0.0
1711879288832905249,8771,1711879288833341573,,0.0,0.0,0.0,0.0,0.0
1711879288932907191,8772,1711879288933341573,,0.0,0.0,0.0,0.0,0.0
1711879289032922789,8773,1711879289033341573,,0.0,0.0,0.0,0.0,0.0
1711879289133004471,8774,1711879289133341573,,0.0,0.0,0.0,0.0,0.0
1711879289232997515,8775,1711879289233341573,,0.0,0.0,0.0,0.0,0.0
1711879289332898510,8776,1711879289333341573,,0.0,0.0,0.0,0.0,0.0
1711879289433005363,8777,1711879289433341573,,0.0,0.0,0.0,0.0,0.0
1711879289533093386,8778,1711879289533341573,,0.0,0.0,0.0,0.0,0.0
1711879289633073745,8779,1711879289633341573,,0.0,0.0,0.0,0.0,0.0
1711879289733012828,8780,1711879289733341573,,0.0,0.0,0.0,0.0,0.0
1711879289832919797,8781,1711879289833341573,,0.0,0.0,0.0,0.0,0.0
1711879289932940163,8782,1711879289933341573,,0.0,0.0,0.0,0.0,0.0
1711879290032955152,8783,1711879290033341573,,0.0,0.0,0.0,0.0,0.0
1711879290132994377,8784,1711879290133341573,,0.0,0.0,0.0,0.0,0.0
1711879290230854808,8785,1711879290233341573,,0.0,0.0,0.0,0.0,0.0
1711879290333060565,8786,1711879290333160018,,0.0,0.0,0.0,0.0,0.0
1711879290433020276,8787,1711879290433160018,,0.0,0.0,0.0,0.0,0.0
1711879290533020345,8788,1711879290533160018,,0.0,0.0,0.0,0.0,0.0
1711879290633003887,8789,1711879290633160018,,0.0,0.0,0.0,0.0,0.0
1711879290733050747,8790,1711879290733160018,,0.0,0.0,0.0,0.0,0.0
1711879290832997291,8791,1711879290833160018,,0.0,0.0,0.0,0.0,0.0
1711879290932977160,8792,1711879290933160018,,0.0,0.0,0.0,0.0,0.0
1711879291032896698,8793,1711879291033160018,,0.0,0.0,0.0,0.0,0.0
1711879291132921961,8794,1711879291133160018,,0.0,0.0,0.0,0.0,0.0
1711879291233038420,8795,1711879291233160018,,0.0,0.0,0.0,0.0,0.0
1711879291333107394,8796,1711879291333160018,,0.0,0.0,0.0,0.0,0.0
1711879291432945778,8797,1711879291433160018,,0.0,0.0,0.0,0.0,0.0
