%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pid_data.setpoint,field.pid_data.input
1.71164167767081E+018,2380,1.71164167766992E+018,9.216546048,0,0
1.71164167777077E+018,2381,1.71164167776992E+018,9.316507136,0,0
1.71164167785453E+018,2382,1.71164167785492E+018,9.40026496,0,0
1.71164167797102E+018,2383,1.71164167796992E+018,9.516749312,0,0
1.71164167807102E+018,2384,1.71164167807092E+018,9.616753408,0,0
1.71164167817126E+018,2385,1.71164167817092E+018,9.71699712,0,0
1.71164167827128E+018,2386,1.71164167827092E+018,9.81700864,0,0
1.71164167837128E+018,2387,1.71164167837192E+018,9.91701504,-146.912261962891,0
1.71164167845415E+018,2388,1.71164167845492E+018,9.999880704,-146.912261962891,630.806823730469
1.71164167855454E+018,2389,1.71164167855492E+018,10.100268032,-146.912261962891,704.156494140625
1.71164167865421E+018,2390,1.71164167865492E+018,10.199944192,-146.912261962891,704.156494140625
1.71164167875423E+018,2391,1.71164167875492E+018,10.299961344,-146.912261962891,704.156494140625
1.71164167885418E+018,2392,1.71164167885492E+018,10.399913216,-146.912261962891,718.826416015625
1.71164167895438E+018,2393,1.71164167895492E+018,10.50011264,-146.912261962891,733.496337890625
1.71164167907196E+018,2394,1.71164167907192E+018,10.61769216,0,706.329833984375
1.71164167915415E+018,2395,1.71164167915492E+018,10.699879424,0,792.176025390625
1.71164167927188E+018,2396,1.71164167927092E+018,10.817612544,0,806.845947265625
1.71164167935419E+018,2397,1.71164167935492E+018,10.899924224,0,821.515930175781
1.71164167947233E+018,2398,1.71164167947192E+018,11.01806592,0,782.396057128906
1.71164167955421E+018,2399,1.71164167955492E+018,11.099945984,0,792.176025390625
1.71164167967222E+018,2400,1.71164167967429E+018,11.217955328,0,793.2626953125
1.71164167975421E+018,2401,1.71164167975729E+018,11.299946752,0,792.176025390625
1.71164167987251E+018,2402,1.71164167987429E+018,11.418244352,0,793.2626953125
1.7116416799542E+018,2403,1.71164167995729E+018,11.499936768,0,806.845947265625
1.71164168007266E+018,2404,1.71164168007429E+018,11.618392064,0,798.696044921875
1.71164168017271E+018,2405,1.71164168017529E+018,11.718438144,146.912261962891,796.367492675781
1.71164168025419E+018,2406,1.71164168025729E+018,11.799917824,146.912261962891,117.359420776367
1.71164168035436E+018,2407,1.71164168035729E+018,11.900093952,146.912261962891,88.0195617675781
1.71164168047291E+018,2408,1.71164168047429E+018,12.018642432,146.912261962891,92.3662033081055
1.71164168057293E+018,2409,1.71164168057529E+018,12.11866368,0,115.263710021973
1.71164168067312E+018,2410,1.71164168067529E+018,12.218850048,0,-5.23925971984863
1.71164168077311E+018,2411,1.71164168077529E+018,12.318845952,0,0
1.71164168085435E+018,2412,1.71164168085729E+018,12.400080128,0,0
1.71164168095426E+018,2413,1.71164168095729E+018,12.499987712,0,0
1.7116416810635E+018,2414,1.71164168106529E+018,12.609229056,0,0
1.71164168116353E+018,2415,1.71164168116529E+018,12.709263616,0,0
1.71164168126349E+018,2416,1.71164168126529E+018,12.809220864,0,0
1.71164168136352E+018,2417,1.71164168136529E+018,12.909252096,0,0
1.71164168146375E+018,2418,1.71164168146529E+018,13.009481728,0,0
1.71164168156374E+018,2419,1.71164168156529E+018,13.109469696,0,0
1.71164168166373E+018,2420,1.71164168166529E+018,13.20946048,0,0
1.71164168176394E+018,2421,1.71164168176529E+018,13.309671424,0,0
1.71164168186396E+018,2422,1.71164168186529E+018,13.409694208,0,0
1.71164168196396E+018,2423,1.71164168196629E+018,13.50969344,0,0
1.71164168205428E+018,2424,1.71164168205729E+018,13.600014336,0,0
1.71164168216521E+018,2425,1.71164168216629E+018,13.710940928,0,0
1.71164168226423E+018,2426,1.71164168226399E+018,13.809964288,0,0
1.71164168236447E+018,2427,1.71164168236399E+018,13.910207232,0,0
1.71164168245423E+018,2428,1.71164168245499E+018,13.999961088,0,0
1.71164168256445E+018,2429,1.71164168256399E+018,14.11018624,0,0
1.71164168265417E+018,2430,1.71164168265499E+018,14.19990016,0,0
1.7116416827647E+018,2431,1.71164168276399E+018,14.31042816,0,0
