%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pid_data.setpoint,field.pid_data.input
1.71164167537226E+018,2357,1.71164167537154E+018,6.916648192,146.912261962891,89.2952117919922
1.71164167547226E+018,2358,1.71164167547154E+018,7.016646144,146.912261962891,63.7822875976562
1.71164167557256E+018,2359,1.71164167557154E+018,7.116947456,146.912261962891,55.0122222900391
1.71164167567262E+018,2360,1.71164167567154E+018,7.217004032,146.912261962891,55.0122222900391
1.71164167577258E+018,2361,1.71164167577154E+018,7.31697152,146.912261962891,48.8997573852539
1.71164167587275E+018,2362,1.71164167587154E+018,7.417137408,146.912261962891,42.7872886657715
1.71164167597276E+018,2363,1.71164167597154E+018,7.517148928,146.912261962891,48.8997573852539
1.71164167607273E+018,2364,1.71164167607154E+018,7.61711744,146.912261962891,48.8997573852539
1.71164167617275E+018,2365,1.71164167617154E+018,7.717139968,146.912261962891,42.7872886657715
1.71164167627303E+018,2366,1.71164167627154E+018,7.81741824,146.912261962891,48.8997573852539
1.71164167637299E+018,2367,1.71164167637154E+018,7.917378304,146.912261962891,42.7872886657715
1.71164167647302E+018,2368,1.71164167647154E+018,8.017406976,146.912261962891,48.8997573852539
1.71164167657595E+018,2369,1.71164167657454E+018,8.120336128,146.912261962891,32.5998382568359
1.7116416766733E+018,2370,1.71164167667254E+018,8.217691136,146.912261962891,36.6748161315918
1.71164167675734E+018,2371,1.71164167675754E+018,8.301729792,146.912261962891,44.0097808837891
1.71164167687355E+018,2372,1.71164167687254E+018,8.417941504,146.912261962891,70.4156494140625
1.71164167697351E+018,2373,1.71164167697254E+018,8.51789312,146.912261962891,52.8117332458496
1.71164167707385E+018,2374,1.71164167707454E+018,8.618237184,146.912261962891,58.6797065734863
1.71164167717384E+018,2375,1.71164167717092E+018,8.718224896,0,45.1382369995117
1.71164167725742E+018,2376,1.71164167725492E+018,8.801803008,0,-102.689491271973
1.71164167737369E+018,2377,1.71164167736992E+018,8.918077952,0,0
1.71164167745744E+018,2378,1.71164167745492E+018,9.00182656,0,0
1.71164167757397E+018,2379,1.71164167756992E+018,9.118354176,0,0
1.71164167767399E+018,2380,1.71164167766992E+018,9.218378752,0,0
1.71164167777399E+018,2381,1.71164167776992E+018,9.318378752,0,0
1.71164167785738E+018,2382,1.71164167785492E+018,9.401762816,0,0
1.71164167797421E+018,2383,1.71164167796992E+018,9.51859584,0,0
1.71164167807422E+018,2384,1.71164167807092E+018,9.61860864,0,0
1.71164167817451E+018,2385,1.71164167817092E+018,9.718900224,0,0
1.71164167827455E+018,2386,1.71164167827092E+018,9.818935808,0,0
1.71164167837461E+018,2387,1.71164167837192E+018,9.919002112,-146.912261962891,0
1.71164167845733E+018,2388,1.71164167845492E+018,10.001721088,-146.912261962891,689.486572265625
1.71164167855734E+018,2389,1.71164167855492E+018,10.101722624,-146.912261962891,718.826416015625
1.71164167865732E+018,2390,1.71164167865492E+018,10.201712128,-146.912261962891,704.156494140625
1.71164167875734E+018,2391,1.71164167875492E+018,10.301723392,-146.912261962891,718.826416015625
1.71164167885737E+018,2392,1.71164167885492E+018,10.401762048,-146.912261962891,689.486572265625
1.71164167895737E+018,2393,1.71164167895492E+018,10.501756672,-146.912261962891,704.156494140625
1.71164167907518E+018,2394,1.71164167907192E+018,10.619569408,0,695.463195800781
1.71164167915744E+018,2395,1.71164167915492E+018,10.701824256,0,777.506164550781
1.71164167927523E+018,2396,1.71164167927092E+018,10.819616,0,789.919128417969
1.71164167935732E+018,2397,1.71164167935492E+018,10.901708544,0,792.176025390625
1.71164167947547E+018,2398,1.71164167947192E+018,11.0198592,0,766.09619140625
1.71164167955744E+018,2399,1.71164167955492E+018,11.101823744,0,792.176025390625
1.71164167967541E+018,2400,1.71164167967429E+018,11.219797504,0,776.962768554688
1.71164167975737E+018,2401,1.71164167975729E+018,11.301761792,0,792.176025390625
1.71164167987576E+018,2402,1.71164167987429E+018,11.42015232,0,782.396057128906
1.71164167995748E+018,2403,1.71164167995729E+018,11.501864704,0,792.176025390625
1.71164168007587E+018,2404,1.71164168007429E+018,11.620260352,0,787.829406738281
1.711641680176E+018,2405,1.71164168017529E+018,11.720390144,146.912261962891,775.410400390625
1.71164168025735E+018,2406,1.71164168025729E+018,11.80174208,146.912261962891,88.0195617675781
1.71164168035738E+018,2407,1.71164168035729E+018,11.901764352,146.912261962891,58.6797103881836
1.71164168047611E+018,2408,1.71164168047429E+018,12.020502016,146.912261962891,43.4664497375488
1.71164168057615E+018,2409,1.71164168057529E+018,12.120536064,0,57.6318550109863
1.71164168067639E+018,2410,1.71164168067529E+018,12.22077824,0,-68.1103744506836
1.71164168077636E+018,2411,1.71164168077529E+018,12.320743168,0,0
1.71164168085737E+018,2412,1.71164168085729E+018,12.40176256,0,0
1.71164168095765E+018,2413,1.71164168095729E+018,12.502042112,0,0
1.71164168106671E+018,2414,1.71164168106529E+018,12.611100928,0,0
1.71164168116684E+018,2415,1.71164168116529E+018,12.71122688,0,0
1.71164168126681E+018,2416,1.71164168126529E+018,12.8112,0,0
1.71164168136681E+018,2417,1.71164168136529E+018,12.911192832,0,0
1.71164168146706E+018,2418,1.71164168146529E+018,13.011451904,0,0
1.71164168156692E+018,2419,1.71164168156529E+018,13.111312128,0,0
1.7116416816671E+018,2420,1.71164168166529E+018,13.211486464,0,0
1.71164168176716E+018,2421,1.71164168176629E+018,13.311550208,0,0
1.71164168186719E+018,2422,1.71164168186629E+018,13.411576832,0,0
1.71164168196724E+018,2423,1.71164168196629E+018,13.51162752,0,0
1.71164168205605E+018,2424,1.71164168205729E+018,13.600439296,0,0
1.71164168216782E+018,2425,1.71164168216829E+018,13.712207104,0,0
1.71164168226744E+018,2426,1.71164168226399E+018,13.811828736,0,0
1.71164168236782E+018,2427,1.71164168236399E+018,13.912205824,0,0
1.71164168245623E+018,2428,1.71164168245499E+018,14.000622336,0,0
1.71164168256781E+018,2429,1.71164168256399E+018,14.11220096,0,0
1.71164168265651E+018,2430,1.71164168265499E+018,14.2009024,0,0
1.71164168276792E+018,2431,1.71164168276399E+018,14.312309504,0,0
1.71164168285676E+018,2432,1.71164168285499E+018,14.40114432,0,0
1.71164168296826E+018,2433,1.71164168296399E+018,14.512645376,0,0
1.71164168305669E+018,2434,1.71164168305499E+018,14.601081088,0,0
1.71164168316826E+018,2435,1.71164168316399E+018,14.71264384,0,0
1.7116416832569E+018,2436,1.71164168325499E+018,14.801282816,0,0
1.71164168336856E+018,2437,1.71164168336499E+018,14.91294976,0,0
1.71164168345725E+018,2438,1.71164168345499E+018,15.001639168,0,0
1.71164168356842E+018,2439,1.71164168356499E+018,15.112808448,0,0
1.71164168365717E+018,2440,1.71164168365499E+018,15.201560576,0,0
1.71164168376874E+018,2441,1.71164168376499E+018,15.313129472,0,0
1.71164168386873E+018,2442,1.71164168386499E+018,15.41311872,0,0
