%time,field.header.seq,field.header.stamp,field.header.frame_id,field.speed,field.pwm,field.pid_data.input,field.pid_data.output,field.pid_data.setpoint
1711165875567989158,60308,1711165875563833692,,0.0,0.0,0.0,0.0,0.0
1711165875573531778,60309,1711165875573833692,,0.0,0.0,0.0,0.0,0.0
1711165875581841720,60310,1711165875583833692,,0.0,0.0,0.0,0.0,0.0
1711165875590099969,60311,1711165875594833692,,0.0,0.0,0.0,0.0,0.0
1711165875598541062,60312,1711165875594833692,,0.0,0.0,0.0,0.0,0.0
1711165875604127835,60313,1711165875604833692,,0.0,0.0,0.0,0.0,0.0
1711165875612448211,60314,1711165875614833692,,0.0,0.0,0.0,0.0,0.0
1711165875620745368,60315,1711165875624833692,,0.0,0.0,0.0,0.0,0.0
1711165875629007992,60316,1711165875625833692,,0.0,0.0,0.0,0.0,0.0
1711165875634666228,60317,1711165875635833692,,0.0,0.0,0.0,0.0,0.0
1711165875642996005,60318,1711165875645833692,,0.0,0.0,0.0,0.0,0.0
1711165875651237048,60319,1711165875655833692,,0.0,0.0,0.0,0.0,0.0
1711165875659541278,60320,1711165875656833692,,0.0,0.0,0.0,0.0,0.0
1711165875665245059,60321,1711165875666833692,,0.0,0.0,0.0,0.0,0.0
1711165875673439632,60322,1711165875676833692,,0.0,0.0,0.0,0.0,0.0
1711165875681869293,60323,1711165875686833692,,0.0,0.0,0.0,0.0,0.0
1711165875690209484,60324,1711165875687833692,,0.0,0.0,0.0,0.0,0.0
1711165875695662162,60325,1711165875697833692,,0.0,0.0,0.0,0.0,0.0
1711165875703977529,60326,1711165875707833692,,0.0,0.0,0.0,0.0,0.0
1711165875712324534,60327,1711165875707833692,,0.0,0.0,0.0,0.0,0.0
1711165875720662779,60328,1711165875717833692,,0.0,0.0,0.0,0.0,0.0
1711165875726267237,60329,1711165875728833692,,0.0,0.0,0.0,0.0,0.0
1711165875734520300,60330,1711165875738833692,,0.0,0.0,0.0,0.0,0.0
1711165875742932744,60331,1711165875738833692,,0.0,0.0,0.0,0.0,0.0
1711165875751224187,60332,1711165875748833692,,0.0,0.0,0.0,0.0,0.0
1711165875756828977,60333,1711165875759833692,,0.0,0.0,0.0,0.0,0.0
1711165875765094398,60334,1711165875769833692,,0.0,0.0,0.0,0.0,0.0
1711165875773413560,60335,1711165875769833692,,0.0,0.0,0.0,0.0,0.0
1711165875781862617,60336,1711165875779833692,,0.0,0.0,0.0,0.0,0.0
1711165875787346394,60337,1711165875790833692,,0.0,0.0,0.0,0.0,0.0
1711165875795797916,60338,1711165875800833692,,0.0,0.0,0.0,0.0,0.0
1711165875804102416,60339,1711165875800833692,,0.0,0.0,0.0,0.0,0.0
1711165875812359014,60340,1711165875810833692,,0.0,0.0,0.0,0.0,0.0
1711165875820770309,60341,1711165875821833692,,0.0,0.0,0.0,0.0,0.0
1711165875829189112,60342,1711165875831833692,,0.0,0.0,0.0,0.0,0.0
1711165875834527701,60343,1711165875831833692,,0.0,0.0,0.0,0.0,0.0
1711165875842881735,60344,1711165875841833692,,0.0,0.0,0.0,0.0,0.0
1711165875851238830,60345,1711165875849840337,,0.0,0.0,0.0,0.0,494.3471374511719
1711165875859544793,60346,1711165875859840337,,0.0,49.0,0.0,49.434715270996094,494.3471374511719
1711165875865239333,60347,1711165875859840337,,0.0,49.0,0.0,49.434715270996094,494.3471374511719
1711165875873496742,60348,1711165875869840337,,0.0665668174624443,43.0,96.51960754394531,43.00007247924805,494.3471374511719
1711165875881909422,60349,1711165875880840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165875890215005,60350,1711165875890840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165875895683789,60351,1711165875890840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165875904125801,60352,1711165875900840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165875912443058,60353,1711165875911840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165875920788952,60354,1711165875921840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165875926230982,60355,1711165875921840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165875934647853,60356,1711165875931840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165875942953151,60357,1711165875942840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165875951453826,60358,1711165875942840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165875956945202,60359,1711165875952840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165875965175824,60360,1711165875962840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165875973516907,60361,1711165875973840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165875981802356,60362,1711165875973840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165875987436597,60363,1711165875983840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165875995737418,60364,1711165875993840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876004132700,60365,1711165876004840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876012511220,60366,1711165876004840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876017930308,60367,1711165876014840337,,0.0,49.0,0.0,49.434715270996094,494.3471374511719
1711165876026280066,60368,1711165876024840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876034596528,60369,1711165876035840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876042960275,60370,1711165876035840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876048626763,60371,1711165876045840337,,0.088755764067173,39.0,128.6928253173828,39.782752990722656,494.3471374511719
1711165876056865165,60372,1711165876055840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876065266517,60373,1711165876066840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876073531703,60374,1711165876066840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876079092236,60375,1711165876076840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876087402208,60376,1711165876086840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876095743260,60377,1711165876097840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876104155349,60378,1711165876097840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876109600657,60379,1711165876107840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876117955792,60380,1711165876117840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876126346631,60381,1711165876117840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876134588518,60382,1711165876128840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876140150521,60383,1711165876138840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876148469350,60384,1711165876148840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876156734409,60385,1711165876148840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876165042955,60386,1711165876159840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876170610976,60387,1711165876169840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876179007047,60388,1711165876179840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876187317688,60389,1711165876179840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876195710712,60390,1711165876190840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876201260729,60391,1711165876200840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876209563143,60392,1711165876210840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876217925771,60393,1711165876210840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876226280929,60394,1711165876221840337,,0.0,49.0,0.0,49.434715270996094,494.3471374511719
1711165876231779943,60395,1711165876231840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876240155273,60396,1711165876241840337,,0.1109447032213211,43.0,160.86602783203125,43.00007247924805,494.3471374511719
1711165876248456745,60397,1711165876241840337,,0.1109447032213211,43.0,160.86602783203125,43.00007247924805,494.3471374511719
1711165876256785389,60398,1711165876252840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876262410710,60399,1711165876262840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876270733313,60400,1711165876272840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876279071651,60401,1711165876272840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876287312061,60402,1711165876283840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876292829678,60403,1711165876293840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876301224999,60404,1711165876293840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876309540385,60405,1711165876303840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876317955239,60406,1711165876314840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876323460737,60407,1711165876324840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876331781417,60408,1711165876324840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876340088148,60409,1711165876334840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876348499841,60410,1711165876345840337,,0.0443778820335865,39.0,64.3464126586914,39.782752990722656,494.3471374511719
1711165876354090922,60411,1711165876355840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876362332598,60412,1711165876355840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876370654966,60413,1711165876365840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876379100617,60414,1711165876376840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876384553193,60415,1711165876386840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876392905932,60416,1711165876386840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876401348906,60417,1711165876396840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876409529503,60418,1711165876407840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876415161195,60419,1711165876417840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876423397951,60420,1711165876417840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876431741048,60421,1711165876427840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876440096617,60422,1711165876438840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876445734206,60423,1711165876448840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876454085300,60424,1711165876448840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876462375215,60425,1711165876458840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876470739397,60426,1711165876468840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876476195347,60427,1711165876469840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876484504537,60428,1711165876479840337,,0.0,49.0,0.0,49.434715270996094,494.3471374511719
1711165876492978662,60429,1711165876489840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876501182256,60430,1711165876499840337,,0.088755764067173,39.0,128.6928253173828,39.782752990722656,494.3471374511719
1711165876506732347,60431,1711165876500840337,,0.088755764067173,39.0,128.6928253173828,39.782752990722656,494.3471374511719
1711165876515170210,60432,1711165876510840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876523413302,60433,1711165876520840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876531815941,60434,1711165876530840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876537374262,60435,1711165876531840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876545665647,60436,1711165876541840337,,0.0443778820335865,39.0,64.3464126586914,39.782752990722656,494.3471374511719
1711165876554064886,60437,1711165876551840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876562305551,60438,1711165876562840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876567855942,60439,1711165876562840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876576298775,60440,1711165876572840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876584515196,60441,1711165876582840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876592986139,60442,1711165876593840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876598451799,60443,1711165876593840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876606784863,60444,1711165876603840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876615058856,60445,1711165876613840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876623446685,60446,1711165876624840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876629047965,60447,1711165876624840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876637400126,60448,1711165876634840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876645699772,60449,1711165876644840337,,0.02218894101679325,43.0,32.1732063293457,43.00007247924805,494.3471374511719
1711165876654042422,60450,1711165876644840337,,0.02218894101679325,43.0,32.1732063293457,43.00007247924805,494.3471374511719
1711165876659492348,60451,1711165876655840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876667989535,60452,1711165876665840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876676281340,60453,1711165876675840337,,0.0,49.0,0.0,49.434715270996094,494.3471374511719
1711165876684616076,60454,1711165876675840337,,0.0,49.0,0.0,49.434715270996094,494.3471374511719
1711165876690234464,60455,1711165876686840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876698484818,60456,1711165876696840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876706806944,60457,1711165876706840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876715090153,60458,1711165876706840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876720710806,60459,1711165876717840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876729095163,60460,1711165876727840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876737398536,60461,1711165876737840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876745630407,60462,1711165876737840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876751172553,60463,1711165876748840337,,0.0443778820335865,39.0,64.3464126586914,39.782752990722656,494.3471374511719
1711165876759527404,60464,1711165876758840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876767984117,60465,1711165876768840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876776278745,60466,1711165876768840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876781764637,60467,1711165876778840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876790096275,60468,1711165876789840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876798395479,60469,1711165876799840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876806868291,60470,1711165876799840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876812434093,60471,1711165876810840337,,0.0443778820335865,46.0,64.3464126586914,46.21739196777344,494.3471374511719
1711165876820611009,60472,1711165876820840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876828984675,60473,1711165876820840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876837402309,60474,1711165876830840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876842976007,60475,1711165876841840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876851203730,60476,1711165876851840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876859542869,60477,1711165876851840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876867936874,60478,1711165876861840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876873456442,60479,1711165876872840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876881852629,60480,1711165876882840337,,0.0,49.0,0.0,49.434715270996094,494.3471374511719
1711165876890196420,60481,1711165876882840337,,0.0,49.0,0.0,49.434715270996094,494.3471374511719
1711165876898505673,60482,1711165876892840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876904050347,60483,1711165876903840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876912308033,60484,1711165876913840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876920609133,60485,1711165876913840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876929058247,60486,1711165876923840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876934521351,60487,1711165876934840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876942842714,60488,1711165876944840337,,0.0665668174624443,33.0,96.51960754394531,33.34811019897461,494.3471374511719
1711165876951300994,60489,1711165876944840337,,0.0665668174624443,33.0,96.51960754394531,33.34811019897461,494.3471374511719
1711165876959536921,60490,1711165876954840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876965078048,60491,1711165876964840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876973508059,60492,1711165876975840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876981745542,60493,1711165876975840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876990087818,60494,1711165876985840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
