%time,field.header.seq,field.header.stamp,field.header.frame_id,field.speed,field.pwm,field.pid_data.input,field.pid_data.output,field.pid_data.setpoint
1711165876106920763,60379,1711165876107840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876115121666,60380,1711165876107840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876123426195,60381,1711165876117840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876129101488,60382,1711165876128840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876137444102,60383,1711165876138840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876145757290,60384,1711165876138840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876154089525,60385,1711165876148840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876159615665,60386,1711165876159840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876167945794,60387,1711165876169840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876176300892,60388,1711165876169840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876184540301,60389,1711165876179840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876190080544,60390,1711165876190840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876198426638,60391,1711165876190840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876206870164,60392,1711165876200840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876215172417,60393,1711165876210840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876220620374,60394,1711165876221840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876228991557,60395,1711165876221840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876237417967,60396,1711165876231840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876245654923,60397,1711165876241840337,,0.1109447032213211,36.0,160.86602783203125,36.5654296875,494.3471374511719
1711165876251321261,60398,1711165876252840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876259579538,60399,1711165876252840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876268000306,60400,1711165876262840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876276177294,60401,1711165876272840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876281709681,60402,1711165876283840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876290044542,60403,1711165876283840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876298515485,60404,1711165876293840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876306909737,60405,1711165876303840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876312338078,60406,1711165876314840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876320659646,60407,1711165876314840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876329031441,60408,1711165876324840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876337330299,60409,1711165876334840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876342869542,60410,1711165876345840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876351335537,60411,1711165876345840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876359661037,60412,1711165876355840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876367911305,60413,1711165876365840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876373514423,60414,1711165876375840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876381820338,60415,1711165876376840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876390051426,60416,1711165876386840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876398498192,60417,1711165876396840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876403966198,60418,1711165876396840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876412298625,60419,1711165876407840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876420642314,60420,1711165876417840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876428993485,60421,1711165876427840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876434556077,60422,1711165876427840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876442846611,60423,1711165876438840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876451360387,60424,1711165876448840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876459488330,60425,1711165876458840337,,0.0,49.0,0.0,49.434715270996094,494.3471374511719
1711165876465187985,60426,1711165876458840337,,0.0,49.0,0.0,49.434715270996094,494.3471374511719
1711165876473491505,60427,1711165876469840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876481813882,60428,1711165876479840337,,0.0,49.0,0.0,49.434715270996094,494.3471374511719
1711165876490141935,60429,1711165876489840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876495643390,60430,1711165876489840337,,0.1331336349248886,30.0,193.03921508789062,30.13079261779785,494.3471374511719
1711165876504079358,60431,1711165876500840337,,0.1109447032213211,30.0,160.86602783203125,30.13079261779785,494.3471374511719
1711165876512391790,60432,1711165876510840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876520732669,60433,1711165876520840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876526222699,60434,1711165876520840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876534489325,60435,1711165876531840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876542908359,60436,1711165876541840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876551291904,60437,1711165876551840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876556724129,60438,1711165876551840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876565154094,60439,1711165876562840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876573538097,60440,1711165876572840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876581743879,60441,1711165876572840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876587325232,60442,1711165876582840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876595646317,60443,1711165876593840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876603944892,60444,1711165876603840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876612292186,60445,1711165876603840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876617861298,60446,1711165876613840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
