%time,field.header.seq,field.header.stamp,field.header.frame_id,field.speed,field.pwm,field.pid_data.input,field.pid_data.output,field.pid_data.setpoint
1711641668454267052,2288,1711641668455338914,,0.0,0.0,0.0,0.0,0.0
1711641668563946476,2289,1711641668563338914,,0.0,0.0,0.0,0.0,0.0
1711641668663915028,2290,1711641668663338914,,0.0,0.0,0.0,0.0,0.0
1711641668763897809,2291,1711641668763338914,,0.0,0.0,0.0,0.0,0.0
1711641668864150350,2292,1711641668864338914,,0.0,0.0,0.0,0.0,0.0
1711641668964189385,2293,1711641668964338914,,0.0,0.0,0.0,0.0,0.0
1711641669064204101,2294,1711641669064338914,,0.0,0.0,0.0,0.0,0.0
1711641669164434531,2295,1711641669164338914,,0.0,0.0,0.0,0.0,0.0
1711641669254310366,2296,1711641669255338914,,0.0,0.0,0.0,0.0,0.0
1711641669364388543,2297,1711641669364338914,,0.0,0.0,0.0,0.0,0.0
1711641669454491573,2298,1711641669455338914,,0.0,0.0,0.0,0.0,0.0
1711641669554119071,2299,1711641669555338914,,0.0,0.0,0.0,0.0,0.0
1711641669664714427,2300,1711641669665642532,,0.0,0.0,0.0,0.0,0.0
1711641669754350301,2301,1711641669756642532,,0.0,0.0,0.0,0.0,0.0
1711641669864866103,2302,1711641669865642532,,0.0,0.0,0.0,0.0,0.0
1711641669954163204,2303,1711641669956642532,,0.0,0.0,0.0,0.0,0.0
1711641670064879134,2304,1711641670065642532,,0.0,0.0,0.0,0.0,0.0
1711641670154466620,2305,1711641670156642532,,0.0,0.0,0.0,0.0,0.0
1711641670265172068,2306,1711641670266642532,,0.0,0.0,0.0,0.0,0.0
1711641670354683294,2307,1711641670356642532,,0.0,0.0,0.0,0.0,0.0
1711641670465342131,2308,1711641670466642532,,0.0,0.0,0.0,0.0,0.0
1711641670565381349,2309,1711641670566642532,,0.0,0.0,0.0,0.0,0.0
1711641670665405857,2310,1711641670666642532,,0.0,0.0,0.0,0.0,0.0
1711641670765372916,2311,1711641670766642532,,0.0,0.0,0.0,0.0,0.0
1711641670865643330,2312,1711641670866642532,,0.0,0.0,0.0,0.0,0.0
1711641670965677843,2313,1711641670967642532,,0.0,44.0,0.0,44.07368087768555,146.91226196289062
1711641671065862226,2314,1711641671066642532,,0.4992751181125641,0.0,146.6992645263672,0.06389923393726349,146.91226196289062
1711641671165851025,2315,1711641671166642532,,0.3245288133621216,15.0,95.35452270507812,15.46732234954834,146.91226196289062
1711641671265864792,2316,1711641671266642532,,0.349492609500885,13.0,102.68949127197266,13.266831398010254,146.91226196289062
1711641671365934252,2317,1711641671366642532,,0.29956507682800293,17.0,88.01956176757812,17.667810440063477,146.91226196289062
1711641671466106299,2318,1711641671467642532,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641671566199865,2319,1711641671567642532,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641671666099593,2320,1711641671667642532,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641671766406346,2321,1711641671767642532,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641671866462189,2322,1711641671867642532,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641671966410614,2323,1711641671967642532,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641672067635774,2324,1711641672067642532,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641672166613533,2325,1711641672166396236,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641672266573469,2326,1711641672266396236,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641672366861038,2327,1711641672366396236,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641672466846571,2328,1711641672466396236,,0.3566250801086426,12.0,104.78518676757812,12.638123512268066,146.91226196289062
1711641672566838400,2329,1711641672566396236,,0.3804000914096832,10.0,111.7708740234375,10.5424165725708,146.91226196289062
1711641672667090665,2330,1711641672667396236,,0.36310920119285583,12.0,106.69038391113281,12.066563606262207,146.91226196289062
1711641672754358336,2331,1711641672755396236,,0.3994201123714447,17.0,117.35942077636719,17.667810440063477,146.91226196289062
1711641672867060841,2332,1711641672867396236,,0.36310920119285583,12.0,106.69038391113281,12.066563606262207,146.91226196289062
1711641672967102808,2333,1711641672967396236,,0.31772053241729736,16.0,93.35408020019531,16.067455291748047,146.91226196289062
1711641673054525355,2334,1711641673055396236,,0.3994201123714447,17.0,117.35942077636719,17.667810440063477,146.91226196289062
1711641673167386037,2335,1711641673167396236,,0.3404148519039154,14.0,100.02222442626953,14.067011833190918,146.91226196289062
1711641673267297383,2336,1711641673267396236,,0.3404148519039154,14.0,100.02222442626953,14.067011833190918,146.91226196289062
1711641673367587519,2337,1711641673367396236,,0.31772053241729736,16.0,93.35408020019531,16.067455291748047,146.91226196289062
1711641673467533170,2338,1711641673467396236,,0.36310920119285583,12.0,106.69038391113281,12.066563606262207,146.91226196289062
1711641673567681966,2339,1711641673568396236,,0.32561418414115906,-28.0,95.67343139648438,-28.702030181884766,0.0
1711641673654148493,2340,1711641673655396236,,0.0,0.0,0.0,0.0,0.0
1711641673754186896,2341,1711641673755396236,,0.0,0.0,0.0,0.0,0.0
1711641673854507612,2342,1711641673855396236,,0.0,0.0,0.0,0.0,0.0
1711641673968028134,2343,1711641673968396236,,0.0,0.0,0.0,0.0,0.0
1711641674068068268,2344,1711641674068396236,,0.0,0.0,0.0,0.0,0.0
1711641674154224429,2345,1711641674155396236,,0.0,0.0,0.0,0.0,0.0
1711641674268257510,2346,1711641674268396236,,0.0,0.0,0.0,0.0,0.0
1711641674354150528,2347,1711641674355396236,,0.0,0.0,0.0,0.0,0.0
1711641674468311234,2348,1711641674468396236,,0.0,0.0,0.0,0.0,0.0
1711641674554559360,2349,1711641674555396236,,0.0,0.0,0.0,0.0,0.0
1711641674668680941,2350,1711641674670536613,,0.0,0.0,0.0,0.0,0.0
1711641674768620648,2351,1711641674770536613,,0.0,0.0,0.0,0.0,0.0
1711641674868564813,2352,1711641674870536613,,0.0,0.0,0.0,0.0,0.0
1711641674968777459,2353,1711641674970536613,,0.0,0.0,0.0,0.0,0.0
1711641675068843262,2354,1711641675071536613,,0.0,44.0,0.0,44.07368087768555,146.91226196289062
1711641675168797265,2355,1711641675170536613,,0.39073705673217773,9.0,114.80812072753906,9.631242752075195,146.91226196289062
1711641675269032754,2356,1711641675271536613,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641675369023803,2357,1711641675371536613,,0.3536531925201416,12.0,103.91197967529297,12.90008544921875,146.91226196289062
1711641675469048287,2358,1711641675471536613,,0.31204694509506226,16.0,91.68704223632812,16.56756591796875,146.91226196289062
1711641675569252799,2359,1711641675571536613,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641675669266755,2360,1711641675671536613,,0.3536531925201416,12.0,103.91197967529297,12.90008544921875,146.91226196289062
1711641675769284632,2361,1711641675771536613,,0.2912438213825226,18.0,85.57457733154297,18.40130615234375,146.91226196289062
1711641675869529327,2362,1711641675871536613,,0.31204694509506226,16.0,91.68704223632812,16.56756591796875,146.91226196289062
1711641675969538206,2363,1711641675971536613,,0.31204694509506226,16.0,91.68704223632812,16.56756591796875,146.91226196289062
1711641676069511043,2364,1711641676071536613,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641676169504371,2365,1711641676171536613,,0.2912438213825226,18.0,85.57457733154297,18.40130615234375,146.91226196289062
1711641676269788385,2366,1711641676271536613,,0.3744563162326813,11.0,110.02444458007812,11.06634521484375,146.91226196289062
1711641676369802882,2367,1711641676371536613,,0.3744563162326813,11.0,110.02444458007812,11.06634521484375,146.91226196289062
1711641676469796661,2368,1711641676471536613,,0.3328500986099243,14.0,97.79951477050781,14.733824729919434,146.91226196289062
1711641676573773719,2369,1711641676574536613,,0.2958667278289795,17.0,86.93289947509766,17.99380874633789,146.91226196289062
1711641676670031419,2370,1711641676672536613,,0.31953608989715576,15.0,93.88753509521484,15.907418251037598,146.91226196289062
1711641676754233879,2371,1711641676757536613,,0.29956507682800293,13.0,88.01956176757812,13.266831398010254,146.91226196289062
1711641676870219486,2372,1711641676872536613,,0.3994200825691223,8.0,117.35941314697266,8.86585521697998,146.91226196289062
1711641676970295372,2373,1711641676972536613,,0.35947805643081665,12.0,105.62346649169922,12.386639595031738,146.91226196289062
1711641677071144132,2374,1711641677072536613,,0.37944909930229187,10.0,111.49144744873047,10.62624454498291,146.91226196289062
1711641677170546395,2375,1711641677170924116,,0.32644912600517273,-28.0,95.91875457763672,-28.77562713623047,0.0
1711641677254176541,2376,1711641677254924116,,0.0,0.0,0.0,0.0,0.0
1711641677370503843,2377,1711641677369924116,,0.0,0.0,0.0,0.0,0.0
1711641677454335561,2378,1711641677454924116,,0.0,0.0,0.0,0.0,0.0
1711641677570690020,2379,1711641677569924116,,0.0,0.0,0.0,0.0,0.0
1711641677670813124,2380,1711641677669924116,,0.0,0.0,0.0,0.0,0.0
1711641677770774375,2381,1711641677769924116,,0.0,0.0,0.0,0.0,0.0
1711641677854531984,2382,1711641677854924116,,0.0,0.0,0.0,0.0,0.0
1711641677971016349,2383,1711641677969924116,,0.0,0.0,0.0,0.0,0.0
1711641678071020476,2384,1711641678070924116,,0.0,0.0,0.0,0.0,0.0
1711641678171264344,2385,1711641678170924116,,0.0,0.0,0.0,0.0,0.0
1711641678271275651,2386,1711641678270924116,,0.0,0.0,0.0,0.0,0.0
1711641678371282272,2387,1711641678371924116,,0.0,44.0,0.0,44.07368087768555,-146.91226196289062
1711641678454147823,2388,1711641678454924116,,2.146883010864258,233.0,630.8068237304688,233.3157501220703,-146.91226196289062
1711641678554535083,2389,1711641678554924116,,2.3965206146240234,255.0,704.156494140625,255.3206329345703,-146.91226196289062
1711641678654211387,2390,1711641678654924116,,2.3965206146240234,255.0,704.156494140625,255.3206329345703,-146.91226196289062
1711641678754228494,2391,1711641678754924116,,2.3965206146240234,255.0,704.156494140625,255.3206329345703,-146.91226196289062
1711641678854180439,2392,1711641678854924116,,2.4464480876922607,256.0,718.826416015625,256.0,-146.91226196289062
1711641678954379822,2393,1711641678954924116,,2.496375560760498,256.0,733.496337890625,256.0,-146.91226196289062
1711641679071959388,2394,1711641679071924116,,2.4039173126220703,211.0,706.329833984375,211.89895629882812,0.0
1711641679154146637,2395,1711641679154924116,,2.6960856914520264,237.0,792.176025390625,237.65281677246094,0.0
1711641679271879719,2396,1711641679270924116,,2.7460131645202637,242.0,806.845947265625,242.0537872314453,0.0
1711641679354191437,2397,1711641679354924116,,2.79594087600708,246.0,821.5159301757812,246.4547882080078,0.0
1711641679472333150,2398,1711641679471924116,,2.6628005504608154,234.0,782.3960571289062,234.7188262939453,0.0
1711641679554213041,2399,1711641679554924116,,2.6960856914520264,237.0,792.176025390625,237.65281677246094,0.0
1711641679672222350,2400,1711641679674292659,,2.69978404045105,237.0,793.2626953125,237.97882080078125,0.0
1711641679754213928,2401,1711641679757292659,,2.6960856914520264,237.0,792.176025390625,237.65281677246094,0.0
1711641679872511576,2402,1711641679874292659,,2.69978404045105,237.0,793.2626953125,237.97882080078125,0.0
1711641679954204030,2403,1711641679957292659,,2.7460131645202637,242.0,806.845947265625,242.0537872314453,0.0
1711641680072659194,2404,1711641680074292659,,2.718275785446167,239.0,798.696044921875,239.60882568359375,0.0
1711641680172705276,2405,1711641680175292659,,2.710350751876831,-194.0,796.3674926757812,-194.83656311035156,146.91226196289062
1711641680254184951,2406,1711641680257292659,,0.3994201123714447,0.0,117.35942077636719,0.06389923393726349,146.91226196289062
1711641680354360965,2407,1711641680357292659,,0.29956507682800293,8.0,88.01956176757812,8.865852355957031,146.91226196289062
1711641680472909497,2408,1711641680474292659,,0.3143584132194519,16.0,92.36620330810547,16.363819122314453,146.91226196289062
1711641680572930889,2409,1711641680575292659,,0.39228758215904236,-34.0,115.26371002197266,-34.5791130065918,0.0
1711641680673117112,2410,1711641680675292659,,-0.01783125475049019,1.0,-5.239259719848633,1.5717779397964478,0.0
1711641680773113004,2411,1711641680775292659,,0.0,0.0,0.0,0.0,0.0
1711641680854347356,2412,1711641680857292659,,0.0,0.0,0.0,0.0,0.0
1711641680954254834,2413,1711641680957292659,,0.0,0.0,0.0,0.0,0.0
1711641681063496249,2414,1711641681065292659,,0.0,0.0,0.0,0.0,0.0
1711641681163530831,2415,1711641681165292659,,0.0,0.0,0.0,0.0,0.0
1711641681263487938,2416,1711641681265292659,,0.0,0.0,0.0,0.0,0.0
1711641681363519346,2417,1711641681365292659,,0.0,0.0,0.0,0.0,0.0
1711641681463748891,2418,1711641681465292659,,0.0,0.0,0.0,0.0,0.0
1711641681563736926,2419,1711641681565292659,,0.0,0.0,0.0,0.0,0.0
1711641681663727539,2420,1711641681665292659,,0.0,0.0,0.0,0.0,0.0
1711641681763938617,2421,1711641681765292659,,0.0,0.0,0.0,0.0,0.0
1711641681863961470,2422,1711641681865292659,,0.0,0.0,0.0,0.0,0.0
1711641681963960637,2423,1711641681966292659,,0.0,0.0,0.0,0.0,0.0
1711641682054281571,2424,1711641682057292659,,0.0,0.0,0.0,0.0,0.0
1711641682165208107,2425,1711641682166292659,,0.0,0.0,0.0,0.0,0.0
1711641682264231524,2426,1711641682263992643,,0.0,0.0,0.0,0.0,0.0
1711641682364474494,2427,1711641682363992643,,0.0,0.0,0.0,0.0,0.0
1711641682454228097,2428,1711641682454992643,,0.0,0.0,0.0,0.0,0.0
1711641682564453433,2429,1711641682563992643,,0.0,0.0,0.0,0.0,0.0
1711641682654167310,2430,1711641682654992643,,0.0,0.0,0.0,0.0,0.0
1711641682764695241,2431,1711641682763992643,,0.0,0.0,0.0,0.0,0.0
1711641682854307670,2432,1711641682854992643,,0.0,0.0,0.0,0.0,0.0
1711641682965021671,2433,1711641682963992643,,0.0,0.0,0.0,0.0,0.0
1711641683054192386,2434,1711641683054992643,,0.0,0.0,0.0,0.0,0.0
1711641683164958816,2435,1711641683163992643,,0.0,0.0,0.0,0.0,0.0
1711641683254161881,2436,1711641683254992643,,0.0,0.0,0.0,0.0,0.0
1711641683365217111,2437,1711641683364992643,,0.0,0.0,0.0,0.0,0.0
1711641683454304153,2438,1711641683454992643,,0.0,0.0,0.0,0.0,0.0
1711641683565181253,2439,1711641683564992643,,0.0,0.0,0.0,0.0,0.0
1711641683654432916,2440,1711641683654992643,,0.0,0.0,0.0,0.0,0.0
1711641683765452023,2441,1711641683764992643,,0.0,0.0,0.0,0.0,0.0
1711641683865388165,2442,1711641683864992643,,0.0,0.0,0.0,0.0,0.0
